YEARMONTH,INCIDENTCLASSIFICATION,INCIDENTBOROUGH,INCIDENTCOUNT,AVERAGERESPONSETIME
2021/02,NonStructural Fires,Staten Island,29,1899-12-31T05:01:00.000
2021/02,Structural Fires,Bronx,459,1899-12-31T04:46:00.000
2021/02,Structural Fires,Brooklyn,586,1899-12-31T03:58:00.000
2021/02,Structural Fires,Citywide,1934,1899-12-31T04:29:00.000
2021/02,Structural Fires,Manhattan,395,1899-12-31T04:29:00.000
2021/02,Structural Fires,Queens,374,1899-12-31T04:48:00.000
2021/02,Structural Fires,Staten Island,120,1899-12-31T05:06:00.000
2021/03,All Fire/Emergency Incidents,Bronx,10672,1899-12-31T05:58:00.000
2021/03,All Fire/Emergency Incidents,Brooklyn,13575,1899-12-31T04:50:00.000
2021/03,All Fire/Emergency Incidents,Citywide,47560,1899-12-31T05:23:00.000
2021/03,All Fire/Emergency Incidents,Manhattan,11419,1899-12-31T05:32:00.000
2021/03,All Fire/Emergency Incidents,Queens,9455,1899-12-31T05:28:00.000
2021/03,All Fire/Emergency Incidents,Staten Island,2439,1899-12-31T05:13:00.000
2021/03,False Alarm,Bronx,282,1899-12-31T05:28:00.000
2021/03,False Alarm,Brooklyn,424,1899-12-31T04:41:00.000
2021/03,False Alarm,Citywide,1394,1899-12-31T05:07:00.000
2021/03,False Alarm,Manhattan,306,1899-12-31T05:10:00.000
2021/03,False Alarm,Queens,248,1899-12-31T05:14:00.000
2021/03,False Alarm,Staten Island,134,1899-12-31T05:19:00.000
2021/03,Medical Emergencies,Bronx,5794,1899-12-31T05:59:00.000
2021/03,Medical Emergencies,Brooklyn,7315,1899-12-31T04:43:00.000
2021/03,Medical Emergencies,Citywide,26161,1899-12-31T05:17:00.000
2021/03,Medical Emergencies,Manhattan,6264,1899-12-31T05:34:00.000
2021/03,Medical Emergencies,Queens,5477,1899-12-31T05:17:00.000
2021/03,Medical Emergencies,Staten Island,1311,1899-12-31T05:02:00.000
2021/03,Medical False Alarm,Bronx,48,1899-12-31T05:21:00.000
2021/03,Medical False Alarm,Brooklyn,67,1899-12-31T04:27:00.000
2021/03,Medical False Alarm,Citywide,210,1899-12-31T04:51:00.000
2021/03,Medical False Alarm,Manhattan,52,1899-12-31T05:13:00.000
2021/03,Medical False Alarm,Queens,37,1899-12-31T04:50:00.000
2021/03,Medical False Alarm,Staten Island,6,1899-12-31T03:15:00.000
2021/03,NonMedical Emergencies,Bronx,3870,1899-12-31T06:14:00.000
2021/03,NonMedical Emergencies,Brooklyn,4592,1899-12-31T05:08:00.000
2021/03,NonMedical Emergencies,Citywide,16318,1899-12-31T05:42:00.000
2021/03,NonMedical Emergencies,Manhattan,4116,1899-12-31T05:43:00.000
2021/03,NonMedical Emergencies,Queens,2947,1899-12-31T05:55:00.000
2021/03,NonMedical Emergencies,Staten Island,793,1899-12-31T05:34:00.000
2021/03,NonStructural Fires,Bronx,195,1899-12-31T05:08:00.000
2021/03,NonStructural Fires,Brooklyn,531,1899-12-31T04:46:00.000
2021/03,NonStructural Fires,Citywide,1340,1899-12-31T04:56:00.000
2021/03,NonStructural Fires,Manhattan,278,1899-12-31T04:55:00.000
2021/03,NonStructural Fires,Queens,268,1899-12-31T05:05:00.000
2021/03,NonStructural Fires,Staten Island,68,1899-12-31T04:55:00.000
2021/03,Structural Fires,Bronx,483,1899-12-31T04:34:00.000
2021/03,Structural Fires,Brooklyn,646,1899-12-31T03:51:00.000
2021/03,Structural Fires,Citywide,2137,1899-12-31T04:18:00.000
2021/03,Structural Fires,Manhattan,403,1899-12-31T04:16:00.000
2021/03,Structural Fires,Queens,478,1899-12-31T04:35:00.000
2021/03,Structural Fires,Staten Island,127,1899-12-31T04:36:00.000
2021/04,All Fire/Emergency Incidents,Bronx,10717,1899-12-31T05:56:00.000
2021/04,All Fire/Emergency Incidents,Brooklyn,13100,1899-12-31T04:44:00.000
2021/04,All Fire/Emergency Incidents,Citywide,46983,1899-12-31T05:21:00.000
2021/04,All Fire/Emergency Incidents,Manhattan,11744,1899-12-31T05:33:00.000
2021/04,All Fire/Emergency Incidents,Queens,9072,1899-12-31T05:27:00.000
2021/04,All Fire/Emergency Incidents,Staten Island,2350,1899-12-31T05:05:00.000
2021/04,False Alarm,Bronx,325,1899-12-31T05:33:00.000
2021/04,False Alarm,Brooklyn,366,1899-12-31T04:31:00.000
2021/04,False Alarm,Citywide,1319,1899-12-31T05:05:00.000
2021/04,False Alarm,Manhattan,289,1899-12-31T05:17:00.000
2021/04,False Alarm,Queens,205,1899-12-31T05:11:00.000
2021/04,False Alarm,Staten Island,134,1899-12-31T04:58:00.000
2021/04,Medical Emergencies,Bronx,5970,1899-12-31T05:57:00.000
2021/04,Medical Emergencies,Brooklyn,7543,1899-12-31T04:39:00.000
2021/04,Medical Emergencies,Citywide,26858,1899-12-31T05:14:00.000
2021/04,Medical Emergencies,Manhattan,6648,1899-12-31T05:34:00.000
2021/04,Medical Emergencies,Queens,5401,1899-12-31T05:14:00.000
2021/04,Medical Emergencies,Staten Island,1296,1899-12-31T04:54:00.000
2021/04,Medical False Alarm,Bronx,49,1899-12-31T05:10:00.000
2021/04,Medical False Alarm,Brooklyn,78,1899-12-31T04:36:00.000
2021/04,Medical False Alarm,Citywide,219,1899-12-31T04:50:00.000
2021/04,Medical False Alarm,Manhattan,55,1899-12-31T05:02:00.000
2021/04,Medical False Alarm,Queens,32,1899-12-31T04:45:00.000
2021/04,Medical False Alarm,Staten Island,5,1899-12-31T03:47:00.000
2021/04,NonMedical Emergencies,Bronx,3778,1899-12-31T06:09:00.000
2021/04,NonMedical Emergencies,Brooklyn,4186,1899-12-31T05:02:00.000
2021/04,NonMedical Emergencies,Citywide,15581,1899-12-31T05:39:00.000
2021/04,NonMedical Emergencies,Manhattan,4106,1899-12-31T05:43:00.000
2021/04,NonMedical Emergencies,Queens,2800,1899-12-31T05:55:00.000
2021/04,NonMedical Emergencies,Staten Island,711,1899-12-31T05:20:00.000
2021/04,NonStructural Fires,Bronx,163,1899-12-31T05:25:00.000
2021/04,NonStructural Fires,Brooklyn,324,1899-12-31T04:19:00.000
2021/04,NonStructural Fires,Citywide,1053,1899-12-31T04:52:00.000
2021/04,NonStructural Fires,Manhattan,260,1899-12-31T04:53:00.000
2021/04,NonStructural Fires,Queens,230,1899-12-31T05:01:00.000
2021/04,NonStructural Fires,Staten Island,76,1899-12-31T05:43:00.000
2021/04,Structural Fires,Bronx,432,1899-12-31T04:29:00.000
2021/04,Structural Fires,Brooklyn,603,1899-12-31T03:47:00.000
2021/04,Structural Fires,Citywide,1953,1899-12-31T04:20:00.000
2021/04,Structural Fires,Manhattan,386,1899-12-31T04:29:00.000
2021/04,Structural Fires,Queens,404,1899-12-31T04:41:00.000
2021/04,Structural Fires,Staten Island,128,1899-12-31T04:54:00.000
2021/05,All Fire/Emergency Incidents,Bronx,11359,1899-12-31T05:54:00.000
2021/05,All Fire/Emergency Incidents,Brooklyn,14102,1899-12-31T04:49:00.000
2021/05,All Fire/Emergency Incidents,Citywide,50439,1899-12-31T05:22:00.000
2021/05,All Fire/Emergency Incidents,Manhattan,12823,1899-12-31T05:33:00.000
2021/05,All Fire/Emergency Incidents,Queens,9787,1899-12-31T05:28:00.000
2021/05,All Fire/Emergency Incidents,Staten Island,2368,1899-12-31T05:04:00.000
2021/05,False Alarm,Bronx,383,1899-12-31T05:35:00.000
2021/05,False Alarm,Brooklyn,469,1899-12-31T04:37:00.000
2021/05,False Alarm,Citywide,1651,1899-12-31T05:05:00.000
2021/05,False Alarm,Manhattan,428,1899-12-31T05:16:00.000
2021/05,False Alarm,Queens,256,1899-12-31T04:57:00.000
2021/05,False Alarm,Staten Island,115,1899-12-31T04:53:00.000
2021/05,Medical Emergencies,Bronx,6181,1899-12-31T05:51:00.000
2021/05,Medical Emergencies,Brooklyn,7826,1899-12-31T04:41:00.000
2021/05,Medical Emergencies,Citywide,28108,1899-12-31T05:14:00.000
2021/05,Medical Emergencies,Manhattan,7192,1899-12-31T05:31:00.000
2021/05,Medical Emergencies,Queens,5631,1899-12-31T05:16:00.000
2021/05,Medical Emergencies,Staten Island,1278,1899-12-31T04:54:00.000
2021/05,Medical False Alarm,Bronx,69,1899-12-31T05:49:00.000
2021/05,Medical False Alarm,Brooklyn,85,1899-12-31T04:39:00.000
2021/05,Medical False Alarm,Citywide,262,1899-12-31T05:08:00.000
2021/05,Medical False Alarm,Manhattan,57,1899-12-31T05:28:00.000
2021/05,Medical False Alarm,Queens,40,1899-12-31T04:56:00.000
2021/05,Medical False Alarm,Staten Island,11,1899-12-31T04:09:00.000
2021/05,NonMedical Emergencies,Bronx,4015,1899-12-31T06:12:00.000
2021/05,NonMedical Emergencies,Brooklyn,4686,1899-12-31T05:11:00.000
2021/05,NonMedical Emergencies,Citywide,17064,1899-12-31T05:42:00.000
2021/05,NonMedical Emergencies,Manhattan,4445,1899-12-31T05:46:00.000
2021/05,NonMedical Emergencies,Queens,3126,1899-12-31T05:52:00.000
2021/05,NonMedical Emergencies,Staten Island,792,1899-12-31T05:24:00.000
2021/05,NonStructural Fires,Bronx,220,1899-12-31T05:09:00.000
2021/05,NonStructural Fires,Brooklyn,362,1899-12-31T04:17:00.000
2021/05,NonStructural Fires,Citywide,1225,1899-12-31T04:53:00.000
2021/05,NonStructural Fires,Manhattan,277,1899-12-31T05:08:00.000
2021/05,NonStructural Fires,Queens,305,1899-12-31T05:13:00.000
2021/05,NonStructural Fires,Staten Island,61,1899-12-31T04:56:00.000
2021/05,Structural Fires,Bronx,491,1899-12-31T04:37:00.000
2021/05,Structural Fires,Brooklyn,674,1899-12-31T03:46:00.000
2021/05,Structural Fires,Citywide,2129,1899-12-31T04:19:00.000
2021/05,Structural Fires,Manhattan,424,1899-12-31T04:19:00.000
2021/05,Structural Fires,Queens,429,1899-12-31T04:46:00.000
2021/05,Structural Fires,Staten Island,111,1899-12-31T04:34:00.000
2021/06,All Fire/Emergency Incidents,Bronx,11827,1899-12-31T06:04:00.000
2021/06,All Fire/Emergency Incidents,Brooklyn,14906,1899-12-31T04:55:00.000
2021/06,All Fire/Emergency Incidents,Citywide,53294,1899-12-31T05:30:00.000
2021/06,All Fire/Emergency Incidents,Manhattan,14034,1899-12-31T05:43:00.000
2021/06,All Fire/Emergency Incidents,Queens,10018,1899-12-31T05:33:00.000
2021/06,All Fire/Emergency Incidents,Staten Island,2509,1899-12-31T05:12:00.000
2021/06,False Alarm,Bronx,382,1899-12-31T05:33:00.000
2021/06,False Alarm,Brooklyn,470,1899-12-31T04:38:00.000
2021/06,False Alarm,Citywide,1637,1899-12-31T05:07:00.000
2021/06,False Alarm,Manhattan,418,1899-12-31T05:13:00.000
2021/06,False Alarm,Queens,245,1899-12-31T05:11:00.000
2021/06,False Alarm,Staten Island,122,1899-12-31T05:01:00.000
2021/06,Medical Emergencies,Bronx,6233,1899-12-31T05:56:00.000
2021/06,Medical Emergencies,Brooklyn,8059,1899-12-31T04:38:00.000
2021/06,Medical Emergencies,Citywide,29362,1899-12-31T05:16:00.000
2021/06,Medical Emergencies,Manhattan,7988,1899-12-31T05:36:00.000
2021/06,Medical Emergencies,Queens,5757,1899-12-31T05:18:00.000
2021/06,Medical Emergencies,Staten Island,1325,1899-12-31T04:55:00.000
2021/06,Medical False Alarm,Bronx,64,1899-12-31T05:51:00.000
2021/06,Medical False Alarm,Brooklyn,88,1899-12-31T04:50:00.000
2021/06,Medical False Alarm,Citywide,255,1899-12-31T05:21:00.000
2021/06,Medical False Alarm,Manhattan,62,1899-12-31T05:52:00.000
2021/06,Medical False Alarm,Queens,30,1899-12-31T04:55:00.000
2021/06,Medical False Alarm,Staten Island,11,1899-12-31T04:34:00.000
2021/06,NonMedical Emergencies,Bronx,4546,1899-12-31T06:24:00.000
2021/06,NonMedical Emergencies,Brooklyn,5404,1899-12-31T05:20:00.000
2021/06,NonMedical Emergencies,Citywide,19125,1899-12-31T05:53:00.000
2021/06,NonMedical Emergencies,Manhattan,4942,1899-12-31T05:59:00.000
2021/06,NonMedical Emergencies,Queens,3333,1899-12-31T06:02:00.000
2021/06,NonMedical Emergencies,Staten Island,900,1899-12-31T05:36:00.000
2021/06,NonStructural Fires,Bronx,189,1899-12-31T05:10:00.000
2021/06,NonStructural Fires,Brooklyn,339,1899-12-31T04:25:00.000
2021/06,NonStructural Fires,Citywide,1072,1899-12-31T04:52:00.000
2021/06,NonStructural Fires,Manhattan,250,1899-12-31T05:08:00.000
2021/06,NonStructural Fires,Queens,245,1899-12-31T04:56:00.000
2021/06,NonStructural Fires,Staten Island,49,1899-12-31T05:16:00.000
2021/06,Structural Fires,Bronx,413,1899-12-31T04:29:00.000
2021/06,Structural Fires,Brooklyn,546,1899-12-31T03:55:00.000
2021/06,Structural Fires,Citywide,1843,1899-12-31T04:24:00.000
2021/06,Structural Fires,Manhattan,374,1899-12-31T04:28:00.000
2021/06,Structural Fires,Queens,408,1899-12-31T04:46:00.000
2021/06,Structural Fires,Staten Island,102,1899-12-31T04:47:00.000
FY 2018,All Fire/Emergency Incidents,Bronx,121711,1899-12-31T05:25:00.000
FY 2018,All Fire/Emergency Incidents,Brooklyn,169393,1899-12-31T04:31:00.000
FY 2018,All Fire/Emergency Incidents,Citywide,602667,1899-12-31T05:06:00.000
FY 2018,All Fire/Emergency Incidents,Manhattan,162828,1899-12-31T05:25:00.000
FY 2018,All Fire/Emergency Incidents,Queens,118780,1899-12-31T05:18:00.000
FY 2018,All Fire/Emergency Incidents,Staten Island,29955,1899-12-31T05:00:00.000
FY 2018,False Alarm,Bronx,4563,1899-12-31T05:02:00.000
FY 2018,False Alarm,Brooklyn,6292,1899-12-31T04:20:00.000
FY 2018,False Alarm,Citywide,21143,1899-12-31T04:48:00.000
FY 2018,False Alarm,Manhattan,4140,1899-12-31T05:12:00.000
FY 2018,False Alarm,Queens,4800,1899-12-31T04:53:00.000
FY 2018,False Alarm,Staten Island,1348,1899-12-31T04:34:00.000
FY 2018,Medical Emergencies,Bronx,54839,1899-12-31T05:00:00.000
FY 2018,Medical Emergencies,Brooklyn,79932,1899-12-31T04:09:00.000
FY 2018,Medical Emergencies,Citywide,283858,1899-12-31T04:42:00.000
FY 2018,Medical Emergencies,Manhattan,78590,1899-12-31T05:06:00.000
FY 2018,Medical Emergencies,Queens,57171,1899-12-31T04:49:00.000
FY 2018,Medical Emergencies,Staten Island,13326,1899-12-31T04:31:00.000
FY 2018,Medical False Alarm,Bronx,527,1899-12-31T05:12:00.000
FY 2018,Medical False Alarm,Brooklyn,914,1899-12-31T04:16:00.000
FY 2018,Medical False Alarm,Citywide,2652,1899-12-31T04:47:00.000
FY 2018,Medical False Alarm,Manhattan,625,1899-12-31T05:07:00.000
FY 2018,Medical False Alarm,Queens,471,1899-12-31T04:54:00.000
FY 2018,Medical False Alarm,Staten Island,115,1899-12-31T04:55:00.000
FY 2018,NonMedical Emergencies,Bronx,53193,1899-12-31T05:51:00.000
FY 2018,NonMedical Emergencies,Brooklyn,68905,1899-12-31T04:57:00.000
FY 2018,NonMedical Emergencies,Citywide,252513,1899-12-31T05:33:00.000
FY 2018,NonMedical Emergencies,Manhattan,69692,1899-12-31T05:43:00.000
FY 2018,NonMedical Emergencies,Queens,47517,1899-12-31T05:51:00.000
FY 2018,NonMedical Emergencies,Staten Island,13206,1899-12-31T05:28:00.000
FY 2018,NonStructural Fires,Bronx,2446,1899-12-31T04:56:00.000
FY 2018,NonStructural Fires,Brooklyn,4920,1899-12-31T04:04:00.000
FY 2018,NonStructural Fires,Citywide,15221,1899-12-31T04:38:00.000
FY 2018,NonStructural Fires,Manhattan,3739,1899-12-31T04:57:00.000
FY 2018,NonStructural Fires,Queens,3496,1899-12-31T04:53:00.000
FY 2018,NonStructural Fires,Staten Island,620,1899-12-31T04:44:00.000
FY 2018,Structural Fires,Bronx,6143,1899-12-31T04:28:00.000
FY 2018,Structural Fires,Brooklyn,8430,1899-12-31T03:50:00.000
FY 2018,Structural Fires,Citywide,27280,1899-12-31T04:20:00.000
FY 2018,Structural Fires,Manhattan,6042,1899-12-31T04:32:00.000
FY 2018,Structural Fires,Queens,5325,1899-12-31T04:39:00.000
FY 2018,Structural Fires,Staten Island,1340,1899-12-31T04:41:00.000
FY 2019,All Fire/Emergency Incidents,Bronx,128715,1899-12-31T05:36:00.000
FY 2019,All Fire/Emergency Incidents,Brooklyn,173625,1899-12-31T04:40:00.000
FY 2019,All Fire/Emergency Incidents,Citywide,619413,1899-12-31T05:15:00.000
FY 2019,All Fire/Emergency Incidents,Manhattan,167003,1899-12-31T05:35:00.000
FY 2019,All Fire/Emergency Incidents,Queens,119903,1899-12-31T05:23:00.000
FY 2019,All Fire/Emergency Incidents,Staten Island,30167,1899-12-31T05:00:00.000
FY 2019,False Alarm,Bronx,4435,1899-12-31T05:21:00.000
FY 2019,False Alarm,Brooklyn,6360,1899-12-31T04:33:00.000
FY 2019,False Alarm,Citywide,21264,1899-12-31T05:00:00.000
FY 2019,False Alarm,Manhattan,3921,1899-12-31T05:21:00.000
FY 2019,False Alarm,Queens,5015,1899-12-31T05:02:00.000
FY 2019,False Alarm,Staten Island,1533,1899-12-31T04:49:00.000
FY 2019,Medical Emergencies,Bronx,64184,1899-12-31T05:13:00.000
FY 2019,Medical Emergencies,Brooklyn,87546,1899-12-31T04:15:00.000
FY 2019,Medical Emergencies,Citywide,313439,1899-12-31T04:48:00.000
FY 2019,Medical Emergencies,Manhattan,85599,1899-12-31T05:12:00.000
FY 2019,Medical Emergencies,Queens,61698,1899-12-31T04:53:00.000
FY 2019,Medical Emergencies,Staten Island,14412,1899-12-31T04:32:00.000
FY 2019,Medical False Alarm,Bronx,527,1899-12-31T05:13:00.000
FY 2019,Medical False Alarm,Brooklyn,804,1899-12-31T04:16:00.000
FY 2019,Medical False Alarm,Citywide,2528,1899-12-31T04:46:00.000
FY 2019,Medical False Alarm,Manhattan,645,1899-12-31T05:05:00.000
FY 2019,Medical False Alarm,Queens,460,1899-12-31T04:54:00.000
FY 2019,Medical False Alarm,Staten Island,92,1899-12-31T04:15:00.000
FY 2019,NonMedical Emergencies,Bronx,51835,1899-12-31T06:03:00.000
FY 2019,NonMedical Emergencies,Brooklyn,66861,1899-12-31T05:10:00.000
FY 2019,NonMedical Emergencies,Citywide,243684,1899-12-31T05:44:00.000
FY 2019,NonMedical Emergencies,Manhattan,68119,1899-12-31T05:57:00.000
FY 2019,NonMedical Emergencies,Queens,44616,1899-12-31T06:00:00.000
FY 2019,NonMedical Emergencies,Staten Island,12253,1899-12-31T05:28:00.000
FY 2019,NonStructural Fires,Bronx,1971,1899-12-31T05:08:00.000
FY 2019,NonStructural Fires,Brooklyn,3963,1899-12-31T04:22:00.000
FY 2019,NonStructural Fires,Citywide,12291,1899-12-31T04:54:00.000
FY 2019,NonStructural Fires,Manhattan,2986,1899-12-31T05:11:00.000
FY 2019,NonStructural Fires,Queens,2850,1899-12-31T05:08:00.000
FY 2019,NonStructural Fires,Staten Island,521,1899-12-31T05:00:00.000
FY 2019,Structural Fires,Bronx,5763,1899-12-31T04:36:00.000
FY 2019,Structural Fires,Brooklyn,8091,1899-12-31T04:00:00.000
FY 2019,Structural Fires,Citywide,26207,1899-12-31T04:28:00.000
FY 2019,Structural Fires,Manhattan,5733,1899-12-31T04:39:00.000
FY 2019,Structural Fires,Queens,5264,1899-12-31T04:45:00.000
FY 2019,Structural Fires,Staten Island,1356,1899-12-31T04:43:00.000
FY 2020,All Fire/Emergency Incidents,Bronx,115474,1899-12-31T05:40:00.000
FY 2020,All Fire/Emergency Incidents,Brooklyn,153855,1899-12-31T04:39:00.000
FY 2020,All Fire/Emergency Incidents,Citywide,541331,1899-12-31T05:13:00.000
FY 2020,All Fire/Emergency Incidents,Manhattan,141320,1899-12-31T05:31:00.000
FY 2020,All Fire/Emergency Incidents,Queens,105078,1899-12-31T05:17:00.000
FY 2020,All Fire/Emergency Incidents,Staten Island,25604,1899-12-31T04:58:00.000
FY 2020,False Alarm,Bronx,4389,1899-12-31T05:22:00.000
FY 2020,False Alarm,Brooklyn,6090,1899-12-31T04:35:00.000
FY 2020,False Alarm,Citywide,19856,1899-12-31T04:59:00.000
FY 2020,False Alarm,Manhattan,3804,1899-12-31T05:15:00.000
FY 2020,False Alarm,Queens,4117,1899-12-31T05:00:00.000
FY 2020,False Alarm,Staten Island,1456,1899-12-31T04:45:00.000
FY 2020,Medical Emergencies,Bronx,59354,1899-12-31T05:28:00.000
FY 2020,Medical Emergencies,Brooklyn,77872,1899-12-31T04:26:00.000
FY 2020,Medical Emergencies,Citywide,278621,1899-12-31T04:58:00.000
FY 2020,Medical Emergencies,Manhattan,72418,1899-12-31T05:18:00.000
FY 2020,Medical Emergencies,Queens,56516,1899-12-31T05:00:00.000
FY 2020,Medical Emergencies,Staten Island,12461,1899-12-31T04:43:00.000
FY 2020,Medical False Alarm,Bronx,449,1899-12-31T05:20:00.000
FY 2020,Medical False Alarm,Brooklyn,740,1899-12-31T04:25:00.000
FY 2020,Medical False Alarm,Citywide,2263,1899-12-31T04:52:00.000
FY 2020,Medical False Alarm,Manhattan,584,1899-12-31T05:04:00.000
FY 2020,Medical False Alarm,Queens,398,1899-12-31T05:00:00.000
FY 2020,Medical False Alarm,Staten Island,92,1899-12-31T04:31:00.000
FY 2020,NonMedical Emergencies,Bronx,43284,1899-12-31T06:01:00.000
FY 2020,NonMedical Emergencies,Brooklyn,57018,1899-12-31T05:00:00.000
FY 2020,NonMedical Emergencies,Citywide,202088,1899-12-31T05:35:00.000
FY 2020,NonMedical Emergencies,Manhattan,56417,1899-12-31T05:48:00.000
FY 2020,NonMedical Emergencies,Queens,35859,1899-12-31T05:45:00.000
FY 2020,NonMedical Emergencies,Staten Island,9510,1899-12-31T05:16:00.000
FY 2020,NonStructural Fires,Bronx,2085,1899-12-31T05:16:00.000
FY 2020,NonStructural Fires,Brooklyn,4105,1899-12-31T04:19:00.000
FY 2020,NonStructural Fires,Citywide,12510,1899-12-31T04:49:00.000
FY 2020,NonStructural Fires,Manhattan,2885,1899-12-31T04:58:00.000
FY 2020,NonStructural Fires,Queens,2811,1899-12-31T05:00:00.000
FY 2020,NonStructural Fires,Staten Island,624,1899-12-31T05:09:00.000
FY 2020,Structural Fires,Bronx,5913,1899-12-31T04:34:00.000
FY 2020,Structural Fires,Brooklyn,8030,1899-12-31T03:56:00.000
FY 2020,Structural Fires,Citywide,25993,1899-12-31T04:24:00.000
FY 2020,Structural Fires,Manhattan,5212,1899-12-31T04:30:00.000
FY 2020,Structural Fires,Queens,5377,1899-12-31T04:42:00.000
FY 2020,Structural Fires,Staten Island,1461,1899-12-31T04:45:00.000
FY 2021,All Fire/Emergency Incidents,Bronx,131409,1899-12-31T05:53:00.000
FY 2021,All Fire/Emergency Incidents,Brooklyn,166657,1899-12-31T04:50:00.000
FY 2021,All Fire/Emergency Incidents,Citywide,588819,1899-12-31T05:23:00.000
FY 2021,All Fire/Emergency Incidents,Manhattan,144538,1899-12-31T05:31:00.000
FY 2021,All Fire/Emergency Incidents,Queens,116833,1899-12-31T05:32:00.000
FY 2021,All Fire/Emergency Incidents,Staten Island,29382,1899-12-31T05:15:00.000
FY 2021,False Alarm,Bronx,4183,1899-12-31T05:28:00.000
FY 2021,False Alarm,Brooklyn,5328,1899-12-31T04:40:00.000
